"survey_id","location","site_code","site_name","latitude","longitude","survey_year","taxon","survey.mean"
"812307944","Rocky Cape","RC-S1","Anniversary Point",-40.8905,145.53636,"1995","Ecklonia radiata",18
"812307951","Rocky Cape","RC-S2","Sisters Rocks",-40.9155,145.58836,"1995","Ecklonia radiata",24
"812307952","Rocky Cape","RC-S2","Sisters Rocks",-40.9155,145.58836,"1995","Ecklonia radiata",29.6
"812307953","Rocky Cape","RC-S2","Sisters Rocks",-40.9155,145.58836,"1995","Ecklonia radiata",17.2
"812307954","Rocky Cape","RC-S2","Sisters Rocks",-40.9155,145.58836,"1995","Ecklonia radiata",0
"812307971","Rocky Cape","RC-S5","Rocky Cape",-40.8585,145.51636,"1995","Ecklonia radiata",38.4
"812307972","Rocky Cape","RC-S5","Rocky Cape",-40.8585,145.51636,"1995","Ecklonia radiata",23.2
"812307973","Rocky Cape","RC-S5","Rocky Cape",-40.8585,145.51636,"1995","Ecklonia radiata",16.8
"812307974","Rocky Cape","RC-S5","Rocky Cape",-40.8585,145.51636,"1995","Ecklonia radiata",25.2
"812308071","Rocky Cape","TAS345","Sisters Beach, Point West, 10m",-40.90182,145.54842,"1999","Ecklonia radiata",37.2
"812308072","Rocky Cape","TAS345","Sisters Beach, Point West, 10m",-40.90182,145.54842,"1999","Ecklonia radiata",20.4
"812308073","Rocky Cape","TAS345","Sisters Beach, Point West, 10m",-40.90182,145.54842,"1999","Ecklonia radiata",5.2
"812308074","Rocky Cape","TAS345","Sisters Beach, Point West, 10m",-40.90182,145.54842,"1999","Ecklonia radiata",0.8
"812308081","Rocky Cape","TAS344","Sisters Island East, 10m",-40.90403,145.5815,"1999","Ecklonia radiata",66.8
"812308082","Rocky Cape","TAS344","Sisters Island East, 10m",-40.90403,145.5815,"1999","Ecklonia radiata",86
"812308083","Rocky Cape","TAS344","Sisters Island East, 10m",-40.90403,145.5815,"1999","Ecklonia radiata",40.8
"812308084","Rocky Cape","TAS344","Sisters Island East, 10m",-40.90403,145.5815,"1999","Ecklonia radiata",24.8
"812308091","Rocky Cape","TAS350","Aniversary Point, 10m",-40.89011,145.54053,"1999","Ecklonia radiata",12
"812308092","Rocky Cape","TAS350","Aniversary Point, 10m",-40.89011,145.54053,"1999","Ecklonia radiata",7.6
"812308093","Rocky Cape","TAS350","Aniversary Point, 10m",-40.89011,145.54053,"1999","Ecklonia radiata",1.6
"812308094","Rocky Cape","TAS350","Aniversary Point, 10m",-40.89011,145.54053,"1999","Ecklonia radiata",0
"812315141","Rocky Cape","RC-S1","Anniversary Point",-40.8905,145.53636,"2007","Ecklonia radiata",0
"812315142","Rocky Cape","RC-S1","Anniversary Point",-40.8905,145.53636,"2007","Ecklonia radiata",0
"812315143","Rocky Cape","RC-S1","Anniversary Point",-40.8905,145.53636,"2007","Ecklonia radiata",0
"812315144","Rocky Cape","RC-S1","Anniversary Point",-40.8905,145.53636,"2007","Ecklonia radiata",0
"812315151","Rocky Cape","RC-S2","Sisters Rocks",-40.9155,145.58836,"2007","Ecklonia radiata",36
"812315152","Rocky Cape","RC-S2","Sisters Rocks",-40.9155,145.58836,"2007","Ecklonia radiata",4.4
"812315153","Rocky Cape","RC-S2","Sisters Rocks",-40.9155,145.58836,"2007","Ecklonia radiata",5.2
"812315154","Rocky Cape","RC-S2","Sisters Rocks",-40.9155,145.58836,"2007","Ecklonia radiata",35.2
"812315181","Rocky Cape","RC-S5","Rocky Cape",-40.8585,145.51636,"2007","Ecklonia radiata",17.6
"812315182","Rocky Cape","RC-S5","Rocky Cape",-40.8585,145.51636,"2007","Ecklonia radiata",0
"812315183","Rocky Cape","RC-S5","Rocky Cape",-40.8585,145.51636,"2007","Ecklonia radiata",1.2
"812315184","Rocky Cape","RC-S5","Rocky Cape",-40.8585,145.51636,"2007","Ecklonia radiata",0
"812315301","Rocky Cape","TAS345","Sisters Beach, Point West, 10m",-40.90182,145.54842,"2007","Ecklonia radiata",1.6
"812315302","Rocky Cape","TAS345","Sisters Beach, Point West, 10m",-40.90182,145.54842,"2007","Ecklonia radiata",5.6
"812315303","Rocky Cape","TAS345","Sisters Beach, Point West, 10m",-40.90182,145.54842,"2007","Ecklonia radiata",10
"812315304","Rocky Cape","TAS345","Sisters Beach, Point West, 10m",-40.90182,145.54842,"2007","Ecklonia radiata",19.2
"812315311","Rocky Cape","TAS344","Sisters Island East, 10m",-40.90403,145.5815,"2007","Ecklonia radiata",8.8
"812315312","Rocky Cape","TAS344","Sisters Island East, 10m",-40.90403,145.5815,"2007","Ecklonia radiata",28.8
"812315313","Rocky Cape","TAS344","Sisters Island East, 10m",-40.90403,145.5815,"2007","Ecklonia radiata",28
"812315314","Rocky Cape","TAS344","Sisters Island East, 10m",-40.90403,145.5815,"2007","Ecklonia radiata",0
"812315321","Rocky Cape","TAS350","Aniversary Point, 10m",-40.89011,145.54053,"2007","Ecklonia radiata",6.8
"812315322","Rocky Cape","TAS350","Aniversary Point, 10m",-40.89011,145.54053,"2007","Ecklonia radiata",1.2
"812315323","Rocky Cape","TAS350","Aniversary Point, 10m",-40.89011,145.54053,"2007","Ecklonia radiata",39.2
"812315324","Rocky Cape","TAS350","Aniversary Point, 10m",-40.89011,145.54053,"2007","Ecklonia radiata",8.8
"812329201","Rocky Cape","TAS350","Aniversary Point, 10m",-40.89011,145.54053,"2017","Ecklonia radiata",16.8
"812329202","Rocky Cape","TAS350","Aniversary Point, 10m",-40.89011,145.54053,"2017","Ecklonia radiata",4
"812329203","Rocky Cape","TAS350","Aniversary Point, 10m",-40.89011,145.54053,"2017","Ecklonia radiata",0.8
"812329204","Rocky Cape","TAS350","Aniversary Point, 10m",-40.89011,145.54053,"2017","Ecklonia radiata",2
"812329211","Rocky Cape","RC-S1","Anniversary Point",-40.8905,145.53636,"2017","Ecklonia radiata",0
"812329212","Rocky Cape","RC-S1","Anniversary Point",-40.8905,145.53636,"2017","Ecklonia radiata",0
"812329213","Rocky Cape","RC-S1","Anniversary Point",-40.8905,145.53636,"2017","Ecklonia radiata",0
"812329214","Rocky Cape","RC-S1","Anniversary Point",-40.8905,145.53636,"2017","Ecklonia radiata",16.4
"812329381","Rocky Cape","RC-S2","Sisters Rocks",-40.9155,145.58836,"2017","Ecklonia radiata",0
"812329382","Rocky Cape","RC-S2","Sisters Rocks",-40.9155,145.58836,"2017","Ecklonia radiata",2.8
"812329383","Rocky Cape","RC-S2","Sisters Rocks",-40.9155,145.58836,"2017","Ecklonia radiata",0
"812329384","Rocky Cape","RC-S2","Sisters Rocks",-40.9155,145.58836,"2017","Ecklonia radiata",0.8
"812329391","Rocky Cape","TAS344","Sisters Island East, 10m",-40.90403,145.5815,"2017","Ecklonia radiata",4.8
"812329392","Rocky Cape","TAS344","Sisters Island East, 10m",-40.90403,145.5815,"2017","Ecklonia radiata",24.4
"812329393","Rocky Cape","TAS344","Sisters Island East, 10m",-40.90403,145.5815,"2017","Ecklonia radiata",8
"812329394","Rocky Cape","TAS344","Sisters Island East, 10m",-40.90403,145.5815,"2017","Ecklonia radiata",15.2
"812329461","Rocky Cape","RC-S5","Rocky Cape",-40.8585,145.51636,"2017","Ecklonia radiata",7.2
"812329462","Rocky Cape","RC-S5","Rocky Cape",-40.8585,145.51636,"2017","Ecklonia radiata",11.6
"812329463","Rocky Cape","RC-S5","Rocky Cape",-40.8585,145.51636,"2017","Ecklonia radiata",0
"812329464","Rocky Cape","RC-S5","Rocky Cape",-40.8585,145.51636,"2017","Ecklonia radiata",0
"812329471","Rocky Cape","TAS345","Sisters Beach, Point West, 10m",-40.90182,145.54842,"2017","Ecklonia radiata",12
"812329472","Rocky Cape","TAS345","Sisters Beach, Point West, 10m",-40.90182,145.54842,"2017","Ecklonia radiata",0
"812329473","Rocky Cape","TAS345","Sisters Beach, Point West, 10m",-40.90182,145.54842,"2017","Ecklonia radiata",0
"812329474","Rocky Cape","TAS345","Sisters Beach, Point West, 10m",-40.90182,145.54842,"2017","Ecklonia radiata",0
"812320071","SA - Western","MUR35","Breakwater Reef",-32.31493,133.52983,"2009","Ecklonia radiata",51.2
"812320072","SA - Western","MUR35","Breakwater Reef",-32.31493,133.52983,"2009","Ecklonia radiata",39.2
"812320073","SA - Western","MUR35","Breakwater Reef",-32.31493,133.52983,"2009","Ecklonia radiata",64
"812320074","SA - Western","MUR35","Breakwater Reef",-32.31493,133.52983,"2009","Ecklonia radiata",65.2
"812320081","SA - Western","MUR2","Lacy Island",-32.39337,133.37686,"2009","Ecklonia radiata",25.6
"812320082","SA - Western","MUR2","Lacy Island",-32.39337,133.37686,"2009","Ecklonia radiata",17.6
"812320083","SA - Western","MUR2","Lacy Island",-32.39337,133.37686,"2009","Ecklonia radiata",15.2
"812320084","SA - Western","MUR2","Lacy Island",-32.39337,133.37686,"2009","Ecklonia radiata",30.4
"812320091","SA - Western","MUR2","Lacy Island",-32.39337,133.37686,"2009","Ecklonia radiata",14
"812320092","SA - Western","MUR2","Lacy Island",-32.39337,133.37686,"2009","Ecklonia radiata",19.2
"812320093","SA - Western","MUR2","Lacy Island",-32.39337,133.37686,"2009","Ecklonia radiata",18.8
"812320094","SA - Western","MUR2","Lacy Island",-32.39337,133.37686,"2009","Ecklonia radiata",8
"812320101","SA - Western","MUR31","St Francis Island North Point Outer (Sea Cave)",-32.494,133.282,"2009","Ecklonia radiata",46
"812320102","SA - Western","MUR31","St Francis Island North Point Outer (Sea Cave)",-32.494,133.282,"2009","Ecklonia radiata",36.4
"812320103","SA - Western","MUR31","St Francis Island North Point Outer (Sea Cave)",-32.494,133.282,"2009","Ecklonia radiata",55.2
"812320104","SA - Western","MUR31","St Francis Island North Point Outer (Sea Cave)",-32.494,133.282,"2009","Ecklonia radiata",8
"812320111","SA - Western","MUR4","Petrel Cove East",-32.50108,133.30275,"2009","Ecklonia radiata",10
"812320112","SA - Western","MUR4","Petrel Cove East",-32.50108,133.30275,"2009","Ecklonia radiata",12
"812320113","SA - Western","MUR4","Petrel Cove East",-32.50108,133.30275,"2009","Ecklonia radiata",7.2
"812320114","SA - Western","MUR4","Petrel Cove East",-32.50108,133.30275,"2009","Ecklonia radiata",16
"812320121","SA - Western","MUR4","Petrel Cove East",-32.50108,133.30275,"2009","Ecklonia radiata",2.4
"812320122","SA - Western","MUR4","Petrel Cove East",-32.50108,133.30275,"2009","Ecklonia radiata",0
"812320123","SA - Western","MUR4","Petrel Cove East",-32.50108,133.30275,"2009","Ecklonia radiata",1.6
"812320124","SA - Western","MUR4","Petrel Cove East",-32.50108,133.30275,"2009","Ecklonia radiata",0
"812320131","SA - Western","MUR5","St Francis Inside North Point",-32.49329,133.28847,"2009","Ecklonia radiata",1.2
"812320132","SA - Western","MUR5","St Francis Inside North Point",-32.49329,133.28847,"2009","Ecklonia radiata",0
"812320133","SA - Western","MUR5","St Francis Inside North Point",-32.49329,133.28847,"2009","Ecklonia radiata",0
"812320134","SA - Western","MUR5","St Francis Inside North Point",-32.49329,133.28847,"2009","Ecklonia radiata",0
"812320141","SA - Western","MUR6","Evans Island",-32.36858,133.48117,"2009","Ecklonia radiata",11.6
"812320142","SA - Western","MUR6","Evans Island",-32.36858,133.48117,"2009","Ecklonia radiata",8.8
"812320143","SA - Western","MUR6","Evans Island",-32.36858,133.48117,"2009","Ecklonia radiata",5.6
"812320144","SA - Western","MUR6","Evans Island",-32.36858,133.48117,"2009","Ecklonia radiata",3.2
"812320151","SA - Western","MUR6","Evans Island",-32.36858,133.48117,"2009","Ecklonia radiata",12.8
"812320152","SA - Western","MUR6","Evans Island",-32.36858,133.48117,"2009","Ecklonia radiata",13.6
"812320153","SA - Western","MUR6","Evans Island",-32.36858,133.48117,"2009","Ecklonia radiata",2
"812320154","SA - Western","MUR6","Evans Island",-32.36858,133.48117,"2009","Ecklonia radiata",6
"812320161","SA - Western","MUR30","St Francis Island South East Point (Hat)",-32.52117,133.30316,"2009","Ecklonia radiata",0
"812320162","SA - Western","MUR30","St Francis Island South East Point (Hat)",-32.52117,133.30316,"2009","Ecklonia radiata",0
"812320163","SA - Western","MUR30","St Francis Island South East Point (Hat)",-32.52117,133.30316,"2009","Ecklonia radiata",0
"812320164","SA - Western","MUR30","St Francis Island South East Point (Hat)",-32.52117,133.30316,"2009","Ecklonia radiata",17.2
"812320171","SA - Western","MUR32","Freeling Island North West",-32.481,133.34267,"2009","Ecklonia radiata",40
"812320172","SA - Western","MUR32","Freeling Island North West",-32.481,133.34267,"2009","Ecklonia radiata",35.6
"812320173","SA - Western","MUR32","Freeling Island North West",-32.481,133.34267,"2009","Ecklonia radiata",17.2
"812320174","SA - Western","MUR32","Freeling Island North West",-32.481,133.34267,"2009","Ecklonia radiata",11.2
"812320181","SA - Western","MUR33","West Franklin Island North West",-32.45033,133.63184,"2009","Ecklonia radiata",22
"812320182","SA - Western","MUR33","West Franklin Island North West",-32.45033,133.63184,"2009","Ecklonia radiata",39.6
"812320183","SA - Western","MUR33","West Franklin Island North West",-32.45033,133.63184,"2009","Ecklonia radiata",22
"812320184","SA - Western","MUR33","West Franklin Island North West",-32.45033,133.63184,"2009","Ecklonia radiata",18.8
"812320191","SA - Western","MUR33","West Franklin Island North West",-32.45033,133.63184,"2009","Ecklonia radiata",33.2
"812320192","SA - Western","MUR33","West Franklin Island North West",-32.45033,133.63184,"2009","Ecklonia radiata",16.4
"812320193","SA - Western","MUR33","West Franklin Island North West",-32.45033,133.63184,"2009","Ecklonia radiata",32.8
"812320194","SA - Western","MUR33","West Franklin Island North West",-32.45033,133.63184,"2009","Ecklonia radiata",64.8
"812320201","SA - Western","MUR34","East Franklin Island North East",-32.43518,133.67033,"2009","Ecklonia radiata",0
"812320202","SA - Western","MUR34","East Franklin Island North East",-32.43518,133.67033,"2009","Ecklonia radiata",8
"812320203","SA - Western","MUR34","East Franklin Island North East",-32.43518,133.67033,"2009","Ecklonia radiata",0
"812320204","SA - Western","MUR34","East Franklin Island North East",-32.43518,133.67033,"2009","Ecklonia radiata",0.8
"812320211","SA - Western","EYR76","Cape Bauer",-32.718,134.06143,"2009","Ecklonia radiata",3.6
"812320212","SA - Western","EYR76","Cape Bauer",-32.718,134.06143,"2009","Ecklonia radiata",6
"812320213","SA - Western","EYR76","Cape Bauer",-32.718,134.06143,"2009","Ecklonia radiata",42.8
"812320214","SA - Western","EYR76","Cape Bauer",-32.718,134.06143,"2009","Ecklonia radiata",20.4
"812320221","SA - Western","EYR77","Cape Bauer East",-32.7163,134.06381,"2009","Ecklonia radiata",2
"812320222","SA - Western","EYR77","Cape Bauer East",-32.7163,134.06381,"2009","Ecklonia radiata",12.4
"812320223","SA - Western","EYR77","Cape Bauer East",-32.7163,134.06381,"2009","Ecklonia radiata",3.2
"812320224","SA - Western","EYR77","Cape Bauer East",-32.7163,134.06381,"2009","Ecklonia radiata",0
"812320231","SA - Western","EYR75","Dreadnaughts",-32.86467,134.09807,"2009","Ecklonia radiata",89.6
"812320232","SA - Western","EYR75","Dreadnaughts",-32.86467,134.09807,"2009","Ecklonia radiata",69.6
"812320233","SA - Western","EYR75","Dreadnaughts",-32.86467,134.09807,"2009","Ecklonia radiata",74.4
"812320234","SA - Western","EYR75","Dreadnaughts",-32.86467,134.09807,"2009","Ecklonia radiata",68
"812320241","SA - Western","EYR75","Dreadnaughts",-32.86467,134.09807,"2009","Ecklonia radiata",21.6
"812320242","SA - Western","EYR75","Dreadnaughts",-32.86467,134.09807,"2009","Ecklonia radiata",18
"812320243","SA - Western","EYR75","Dreadnaughts",-32.86467,134.09807,"2009","Ecklonia radiata",7.2
"812320244","SA - Western","EYR75","Dreadnaughts",-32.86467,134.09807,"2009","Ecklonia radiata",21.6
"812320251","SA - Western","EYR74","The Granites",-32.87642,134.08746,"2009","Ecklonia radiata",0
"812320252","SA - Western","EYR74","The Granites",-32.87642,134.08746,"2009","Ecklonia radiata",0
"812320253","SA - Western","EYR74","The Granites",-32.87642,134.08746,"2009","Ecklonia radiata",0
"812320254","SA - Western","EYR74","The Granites",-32.87642,134.08746,"2009","Ecklonia radiata",0
"812320261","SA - Western","EYR72","Eagle Rock (1/2 way between Cape Blanche & Slade Point)",-33.02705,134.14384,"2009","Ecklonia radiata",80.4
"812320262","SA - Western","EYR72","Eagle Rock (1/2 way between Cape Blanche & Slade Point)",-33.02705,134.14384,"2009","Ecklonia radiata",81.2
"812320263","SA - Western","EYR72","Eagle Rock (1/2 way between Cape Blanche & Slade Point)",-33.02705,134.14384,"2009","Ecklonia radiata",92
"812320264","SA - Western","EYR72","Eagle Rock (1/2 way between Cape Blanche & Slade Point)",-33.02705,134.14384,"2009","Ecklonia radiata",55.2
"812320271","SA - Western","EYR73","Eagle Bay (1/2 way between Cape Blanche & Slade Point)",-33.02612,134.14757,"2009","Ecklonia radiata",48.4
"812320272","SA - Western","EYR73","Eagle Bay (1/2 way between Cape Blanche & Slade Point)",-33.02612,134.14757,"2009","Ecklonia radiata",40.8
"812320273","SA - Western","EYR73","Eagle Bay (1/2 way between Cape Blanche & Slade Point)",-33.02612,134.14757,"2009","Ecklonia radiata",76.4
"812320274","SA - Western","EYR73","Eagle Bay (1/2 way between Cape Blanche & Slade Point)",-33.02612,134.14757,"2009","Ecklonia radiata",44.4
"812320281","SA - Western","EYR71","South East Slade Point",-33.05037,134.17371,"2009","Ecklonia radiata",30.4
"812320282","SA - Western","EYR71","South East Slade Point",-33.05037,134.17371,"2009","Ecklonia radiata",37.6
"812320283","SA - Western","EYR71","South East Slade Point",-33.05037,134.17371,"2009","Ecklonia radiata",12
"812320284","SA - Western","EYR71","South East Slade Point",-33.05037,134.17371,"2009","Ecklonia radiata",23.2
"923403925","SA - Western","MUR4","Petrel Cove East",-32.50108,133.30275,"2023","Ecklonia radiata",0
"923403932","SA - Western","MUR4","Petrel Cove East",-32.50108,133.30275,"2023","Ecklonia radiata",10
"923403937","SA - Western","MUR21","East Bay",-32.50282,133.30886,"2023","Ecklonia radiata",4
"923403938","SA - Western","MUR21","East Bay",-32.50282,133.30886,"2023","Ecklonia radiata",12
"812304031","Tasmania - North","TN-S9","Waterhouse Island (central)",-40.79648,147.62633,"1992","Ecklonia radiata",0
"812304032","Tasmania - North","TN-S9","Waterhouse Island (central)",-40.79648,147.62633,"1992","Ecklonia radiata",0
"812304033","Tasmania - North","TN-S9","Waterhouse Island (central)",-40.79648,147.62633,"1992","Ecklonia radiata",0
"812304034","Tasmania - North","TN-S9","Waterhouse Island (central)",-40.79648,147.62633,"1992","Ecklonia radiata",0.8
"812304041","Tasmania - North","TN-S7","Little Waterhouse Island",-40.82248,147.62833,"1992","Ecklonia radiata",0
"812304042","Tasmania - North","TN-S7","Little Waterhouse Island",-40.82248,147.62833,"1992","Ecklonia radiata",0.4
"812304043","Tasmania - North","TN-S7","Little Waterhouse Island",-40.82248,147.62833,"1992","Ecklonia radiata",0
"812304044","Tasmania - North","TN-S7","Little Waterhouse Island",-40.82248,147.62833,"1992","Ecklonia radiata",0
"812304051","Tasmania - North","TN-S6","North Croppies Point, 5m",-40.84848,147.59433,"1992","Ecklonia radiata",0
"812304052","Tasmania - North","TN-S6","North Croppies Point, 5m",-40.84848,147.59433,"1992","Ecklonia radiata",0
"812304053","Tasmania - North","TN-S6","North Croppies Point, 5m",-40.84848,147.59433,"1992","Ecklonia radiata",0
"812304054","Tasmania - North","TN-S6","North Croppies Point, 5m",-40.84848,147.59433,"1992","Ecklonia radiata",0
"812304061","Tasmania - North","TAS366","Cape Portland",-40.76247,147.93832,"1992","Ecklonia radiata",0
"812304062","Tasmania - North","TAS366","Cape Portland",-40.76247,147.93832,"1992","Ecklonia radiata",0
"812304063","Tasmania - North","TAS366","Cape Portland",-40.76247,147.93832,"1992","Ecklonia radiata",0
"812304064","Tasmania - North","TAS366","Cape Portland",-40.76247,147.93832,"1992","Ecklonia radiata",0
"812304191","Tasmania - North","TN-S5","Boat Harbour",-40.9245,145.61935,"1992","Ecklonia radiata",0
"812304192","Tasmania - North","TN-S5","Boat Harbour",-40.9245,145.61935,"1992","Ecklonia radiata",9.6
"812304193","Tasmania - North","TN-S5","Boat Harbour",-40.9245,145.61935,"1992","Ecklonia radiata",9.2
"812304194","Tasmania - North","TN-S5","Boat Harbour",-40.9245,145.61935,"1992","Ecklonia radiata",0.4
"812304201","Tasmania - North","TAS339","Table Cape",-40.9435,145.72037,"1992","Ecklonia radiata",49.2
"812304202","Tasmania - North","TAS339","Table Cape",-40.9435,145.72037,"1992","Ecklonia radiata",40
"812304203","Tasmania - North","TAS339","Table Cape",-40.9435,145.72037,"1992","Ecklonia radiata",37.2
"812304204","Tasmania - North","TAS339","Table Cape",-40.9435,145.72037,"1992","Ecklonia radiata",47.2
"812304231","Tasmania - North","TAS365","Nut",-40.7665,145.30836,"1994","Ecklonia radiata",63.6
"812304232","Tasmania - North","TAS365","Nut",-40.7665,145.30836,"1994","Ecklonia radiata",57.6
"812304233","Tasmania - North","TAS365","Nut",-40.7665,145.30836,"1994","Ecklonia radiata",35.2
"812304234","Tasmania - North","TAS365","Nut",-40.7665,145.30836,"1994","Ecklonia radiata",43.6
"812304241","Tasmania - North","TAS367","West of Nut",-40.7405,145.29836,"1994","Ecklonia radiata",1.6
"812304242","Tasmania - North","TAS367","West of Nut",-40.7405,145.29836,"1994","Ecklonia radiata",0
"812304243","Tasmania - North","TAS367","West of Nut",-40.7405,145.29836,"1994","Ecklonia radiata",29.6
"812304244","Tasmania - North","TAS367","West of Nut",-40.7405,145.29836,"1994","Ecklonia radiata",29.6
"812305471","Tasmania - North","TAS324","Low Head",-41.05436,146.79001,"1994","Ecklonia radiata",0.8
"812305472","Tasmania - North","TAS324","Low Head",-41.05436,146.79001,"1994","Ecklonia radiata",0
"812305473","Tasmania - North","TAS324","Low Head",-41.05436,146.79001,"1994","Ecklonia radiata",1.2
"812305474","Tasmania - North","TAS324","Low Head",-41.05436,146.79001,"1994","Ecklonia radiata",0
"812305481","Tasmania - North","TAS322","West Head",-41.06141,146.7097,"1994","Ecklonia radiata",0
"812305482","Tasmania - North","TAS322","West Head",-41.06141,146.7097,"1994","Ecklonia radiata",0.4
"812305483","Tasmania - North","TAS322","West Head",-41.06141,146.7097,"1994","Ecklonia radiata",9.6
"812305484","Tasmania - North","TAS322","West Head",-41.06141,146.7097,"1994","Ecklonia radiata",0
"812305491","Tasmania - North","TN-S3","Badger Head",-41.09892,146.64201,"1994","Ecklonia radiata",4
"812305492","Tasmania - North","TN-S3","Badger Head",-41.09892,146.64201,"1994","Ecklonia radiata",0
"812305493","Tasmania - North","TN-S3","Badger Head",-41.09892,146.64201,"1994","Ecklonia radiata",0
"812305494","Tasmania - North","TN-S3","Badger Head",-41.09892,146.64201,"1994","Ecklonia radiata",0
"812305501","Tasmania - North","TAS338","Stony Head",-40.98029,147.02135,"1994","Ecklonia radiata",0
"812305502","Tasmania - North","TAS338","Stony Head",-40.98029,147.02135,"1994","Ecklonia radiata",0
"812305503","Tasmania - North","TAS338","Stony Head",-40.98029,147.02135,"1994","Ecklonia radiata",0
"812305504","Tasmania - North","TAS338","Stony Head",-40.98029,147.02135,"1994","Ecklonia radiata",0
"812305511","Tasmania - North","TN-S2","Horseshoe Reef",-41.14274,146.42592,"1994","Ecklonia radiata",14.8
"812305512","Tasmania - North","TN-S2","Horseshoe Reef",-41.14274,146.42592,"1994","Ecklonia radiata",11.2
"812305513","Tasmania - North","TN-S2","Horseshoe Reef",-41.14274,146.42592,"1994","Ecklonia radiata",0
"812305514","Tasmania - North","TN-S2","Horseshoe Reef",-41.14274,146.42592,"1994","Ecklonia radiata",4.4
"812305521","Tasmania - North","TN-S1","Don Heads",-41.15373,146.31517,"1994","Ecklonia radiata",6
"812305522","Tasmania - North","TN-S1","Don Heads",-41.15373,146.31517,"1994","Ecklonia radiata",44.4
"812305523","Tasmania - North","TN-S1","Don Heads",-41.15373,146.31517,"1994","Ecklonia radiata",10
"812305524","Tasmania - North","TN-S1","Don Heads",-41.15373,146.31517,"1994","Ecklonia radiata",37.6
"812305531","Tasmania - North","TN-S4","Barrel Rock",-41.06547,146.7905,"1994","Ecklonia radiata",45.6
"812305532","Tasmania - North","TN-S4","Barrel Rock",-41.06547,146.7905,"1994","Ecklonia radiata",68
"812305533","Tasmania - North","TN-S4","Barrel Rock",-41.06547,146.7905,"1994","Ecklonia radiata",32
"812305534","Tasmania - North","TN-S4","Barrel Rock",-41.06547,146.7905,"1994","Ecklonia radiata",33.6
"812307861","Tasmania - North","TN-S9","Waterhouse Island (central)",-40.79648,147.62633,"1995","Ecklonia radiata",0
"812307862","Tasmania - North","TN-S9","Waterhouse Island (central)",-40.79648,147.62633,"1995","Ecklonia radiata",1.6
"812307863","Tasmania - North","TN-S9","Waterhouse Island (central)",-40.79648,147.62633,"1995","Ecklonia radiata",0
"812307864","Tasmania - North","TN-S9","Waterhouse Island (central)",-40.79648,147.62633,"1995","Ecklonia radiata",0.4
"812307871","Tasmania - North","TN-S7","Little Waterhouse Island",-40.82248,147.62833,"1995","Ecklonia radiata",0
"812307872","Tasmania - North","TN-S7","Little Waterhouse Island",-40.82248,147.62833,"1995","Ecklonia radiata",0
"812307873","Tasmania - North","TN-S7","Little Waterhouse Island",-40.82248,147.62833,"1995","Ecklonia radiata",0
"812307874","Tasmania - North","TN-S7","Little Waterhouse Island",-40.82248,147.62833,"1995","Ecklonia radiata",0
"812307881","Tasmania - North","TN-S6","North Croppies Point, 5m",-40.84848,147.59433,"1995","Ecklonia radiata",0
"812307882","Tasmania - North","TN-S6","North Croppies Point, 5m",-40.84848,147.59433,"1995","Ecklonia radiata",0
"812307883","Tasmania - North","TN-S6","North Croppies Point, 5m",-40.84848,147.59433,"1995","Ecklonia radiata",0
"812307884","Tasmania - North","TN-S6","North Croppies Point, 5m",-40.84848,147.59433,"1995","Ecklonia radiata",0
"812307891","Tasmania - North","TN-S8","Waterhouse Point",-40.81948,147.67032,"1995","Ecklonia radiata",0
"812307892","Tasmania - North","TN-S8","Waterhouse Point",-40.81948,147.67032,"1995","Ecklonia radiata",0
"812307893","Tasmania - North","TN-S8","Waterhouse Point",-40.81948,147.67032,"1995","Ecklonia radiata",0
"812307894","Tasmania - North","TN-S8","Waterhouse Point",-40.81948,147.67032,"1995","Ecklonia radiata",0.8
"812307901","Tasmania - North","TN-S10","Waterhouse Island North",-40.77848,147.64133,"1995","Ecklonia radiata",0.8
"812307902","Tasmania - North","TN-S10","Waterhouse Island North",-40.77848,147.64133,"1995","Ecklonia radiata",0.8
"812307903","Tasmania - North","TN-S10","Waterhouse Island North",-40.77848,147.64133,"1995","Ecklonia radiata",0.4
"812307904","Tasmania - North","TN-S10","Waterhouse Island North",-40.77848,147.64133,"1995","Ecklonia radiata",0
"812307911","Tasmania - North","TAS359","Waterhouse Bay",-40.84431,147.61958,"1999","Ecklonia radiata",0
"812307912","Tasmania - North","TAS359","Waterhouse Bay",-40.84431,147.61958,"1999","Ecklonia radiata",0
"812307913","Tasmania - North","TAS359","Waterhouse Bay",-40.84431,147.61958,"1999","Ecklonia radiata",0
"812307914","Tasmania - North","TAS359","Waterhouse Bay",-40.84431,147.61958,"1999","Ecklonia radiata",0
"812307921","Tasmania - North","TAS362","Waterhouse Island West",-40.80484,147.6208,"1999","Ecklonia radiata",0
"812307922","Tasmania - North","TAS362","Waterhouse Island West",-40.80484,147.6208,"1999","Ecklonia radiata",0
"812307923","Tasmania - North","TAS362","Waterhouse Island West",-40.80484,147.6208,"1999","Ecklonia radiata",0
"812307924","Tasmania - North","TAS362","Waterhouse Island West",-40.80484,147.6208,"1999","Ecklonia radiata",0
"812307931","Tasmania - North","TAS358","North Croppies Point, 10m",-40.84724,147.5937,"1999","Ecklonia radiata",0
"812307932","Tasmania - North","TAS358","North Croppies Point, 10m",-40.84724,147.5937,"1999","Ecklonia radiata",0
